,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332
0,88,97,3,53,59,16,60,14,18,92,-1,84.403,71.403,92.403,107.4,161.4,277.4,520.4,917.4,1688.4,2652.4,3318.4,3080.4,2275.4,1636.4,1371.4,1334.4,1418.4,1736.4,2182.4,2819.4,3550.4,4221.4,4434.4,4066.4,3240.4,2445.4,1811.4,1483.4,1256.4,1054.4,872.4,723.4,636.4,590.4,571.4,605.4,637.4,768.4,898.4,1077.4,1302.4,1642.4,2038.4,2455.4,3065.4,3847.4,4697.4,5838.4,7126.4,8599.4,9903.4,10833.0,11015.0,10586.0,9407.4,8102.4,7030.4,6037.4,5411.4,4917.4,4587.4,4234.4,3830.4,3481.4,3155.4,2908.4,2747.4,2716.4,2665.4,2671.4,2704.4,2765.4,2824.4,2964.4,3152.4,3397.4,3732.4,4071.4,4402.4,4833.4,5278.4,5681.4,6054.4,6485.4,6880.4,7339.4,7749.4,8192.4,8619.4,9009.4,9410.4,9770.4,10076.0,10481.0,10791.0,11169.0,11483.0,11717.0,12007.0,12113.0,12394.0,12455.0,12750.0,12844.0,12888.0,13001.0,13003.0,13019.0,13026.0,12952.0,12860.0,12778.0,12767.0,12642.0,12607.0,12634.0,12506.0,12377.0,12417.0,12290.0,12170.0,12172.0,12017.0,12000.0,11897.0,11821.0,11658.0,11591.0,11525.0,11354.0,11235.0,11137.0,11049.0,11027.0,10931.0,10922.0,10901.0,10827.0,10839.0,10785.0,10710.0,10446.0,10087.0,9779.4,9518.4,9303.4,9173.4,8976.4,8745.4,8563.4,8452.4,8166.4,8058.4,7913.4,7705.4,7578.4,7378.4,7262.4,7112.4,6957.4,6790.4,6629.4,6426.4,6194.4,5919.4,5636.4,5437.4,5262.4,5073.4,4855.4,4726.4,4551.4,4444.4,4245.4,4158.4,4075.4,3992.4,3928.4,3827.4,3719.4,3685.4,3612.4,3517.4,3311.4,3086.4,2914.4,2755.4,2547.4,2413.4,2279.4,2183.4,2088.4,2031.4,2004.4,1894.4,1855.4,1778.4,1728.4,1653.4,1663.4,1655.4,1628.4,1653.4,1627.4,1641.4,1664.4,1700.4,1766.4,1826.4,1919.4,1987.4,2121.4,2279.4,2400.4,2561.4,2761.4,2968.4,3134.4,3334.4,3629.4,3891.4,4208.4,4514.4,4809.4,5130.4,5527.4,5890.4,6329.4,6786.4,7249.4,7565.4,7932.4,8228.4,8437.4,8602.4,8512.4,8359.4,8031.4,7529.4,6912.4,6146.4,5313.4,4538.4,3746.4,3105.4,2470.4,1931.4,1531.4,1261.4,996.4,797.4,663.4,560.4,480.4,397.4,329.4,286.4,245.4,263.4,204.4,169.4,177.4,161.4,165.4,167.4,147.4,122.4,115.4,115.4,109.4,115.4,127.4,109.4,78.403,101.4,114.4,69.403,63.403,60.403,82.403,91.403,59.403,65.403,44.403,40.403,58.403,65.403,61.403,48.403,19.403,45.403,54.403,57.403,38.403,30.403,26.403,4.4028,17.403,43.403,29.403,38.403,39.403,21.403,11.403,25.403,40.403,42.403,39.403,39.403,25.403,35.403,25.403,24.403,18.403,14.403,20.403,37.403,50.403,35.403,19.403,19.403,3.4028
1,65,15,94,58,30,36,3,4,50,64,-1,66.995,73.995,30.995,61.995,80.995,148.0,253.0,444.0,830.0,1338.0,1689.0,1560.0,1145.0,811.0,616.0,481.0,371.0,371.0,336.0,364.0,412.0,439.0,447.0,440.0,370.0,310.0,281.0,246.0,231.0,207.0,213.0,231.0,222.0,226.0,263.0,292.0,373.0,415.0,514.0,648.0,801.0,999.0,1268.0,1551.0,1921.0,2402.0,2971.0,3706.0,4586.0,5701.0,6924.0,8170.0,9346.0,10460.0,11265.0,12024.0,12662.0,12644.0,12125.0,11013.0,9893.0,8636.0,7610.0,6840.0,6219.0,5775.0,5334.0,4919.0,4647.0,4304.0,4057.0,3806.0,3711.0,3716.0,3775.0,3839.0,3994.0,4067.0,4255.0,4382.0,4604.0,4797.0,5019.0,5289.0,5472.0,5733.0,5964.0,6296.0,6510.0,6749.0,7022.0,7260.0,7529.0,7890.0,8129.0,8379.0,8653.0,8881.0,9103.0,9332.0,9542.0,9776.0,9913.0,10021.0,10148.0,10251.0,10411.0,10479.0,10464.0,10496.0,10485.0,10550.0,10444.0,10466.0,10399.0,10512.0,10460.0,10398.0,10437.0,10500.0,10450.0,10376.0,10462.0,10337.0,10460.0,10324.0,10243.0,10262.0,10221.0,10265.0,10185.0,10111.0,10025.0,10027.0,10022.0,9939.0,9821.0,9879.0,9791.0,9695.0,9740.0,9678.0,9615.0,9638.0,9593.0,9536.0,9434.0,9326.0,9317.0,9193.0,9064.0,8970.0,8810.0,8632.0,8449.0,8345.0,8233.0,8061.0,7856.0,7728.0,7571.0,7406.0,7243.0,7075.0,6829.0,6719.0,6571.0,6440.0,6305.0,6220.0,6066.0,5989.0,5901.0,5864.0,5799.0,5830.0,5921.0,5901.0,6009.0,6181.0,6346.0,6355.0,6138.0,5705.0,5080.0,4509.0,4026.0,3763.0,3430.0,3226.0,2979.0,2798.0,2652.0,2501.0,2374.0,2274.0,2169.0,2119.0,2051.0,1999.0,1946.0,1874.0,1822.0,1801.0,1790.0,1744.0,1749.0,1772.0,1756.0,1779.0,1846.0,1868.0,1927.0,1998.0,2117.0,2183.0,2344.0,2452.0,2604.0,2762.0,2930.0,3105.0,3313.0,3523.0,3675.0,3953.0,4210.0,4493.0,4753.0,5025.0,5291.0,5505.0,5645.0,5859.0,5863.0,5841.0,5781.0,5603.0,5307.0,4764.0,4187.0,3706.0,3161.0,2603.0,2130.0,1742.0,1399.0,1113.0,903.0,748.0,611.0,514.0,438.0,367.0,324.0,270.0,249.0,194.0,177.0,165.0,172.0,155.0,127.0,118.0,117.0,111.0,102.0,107.0,69.995,110.0,129.0,99.995,65.995,46.995,65.995,56.995,38.995,72.995,60.995,39.995,50.995,46.995,73.995,42.995,47.995,45.995,33.995,69.995,24.995,27.995,21.995,32.995,35.995,28.995,2.9954,9.9954,6.9954,23.995,10.995,12.995,21.995,24.995,33.995,26.995,5.9954,27.995,40.995,60.995,21.995,52.995,22.995,24.995,42.995,9.9954,27.995,56.995,45.995,53.995,59.995,-3.0046,-13.005,11.995
2,75,46,38,39,48,29,17,8,61,66,-1,78.894,74.894,116.89,106.89,117.89,238.89,375.89,639.89,1212.9,1912.9,2379.9,2163.9,1576.9,1101.9,907.89,806.89,827.89,848.89,1003.9,1193.9,1467.9,1708.9,1819.9,1631.9,1340.9,1013.9,812.89,676.89,604.89,512.89,434.89,376.89,371.89,405.89,367.89,452.89,508.89,581.89,699.89,865.89,1113.9,1362.9,1709.9,2098.9,2658.9,3261.9,3994.9,4950.9,6097.9,7350.9,8704.9,9769.9,10430.0,10480.0,10073.0,9525.9,9143.9,8640.9,8078.9,7446.9,6823.9,6141.9,5453.9,4928.9,4583.9,4275.9,3985.9,3818.9,3696.9,3528.9,3464.9,3436.9,3425.9,3516.9,3634.9,3844.9,4084.9,4341.9,4621.9,4996.9,5335.9,5668.9,6010.9,6360.9,6712.9,7088.9,7484.9,7867.9,8220.9,8535.9,8875.9,9263.9,9562.9,9867.9,10155.0,10397.0,10709.0,11022.0,11213.0,11426.0,11585.0,11729.0,11838.0,11922.0,12009.0,12020.0,12078.0,12120.0,12205.0,12230.0,12209.0,12150.0,12140.0,12124.0,12114.0,12112.0,12105.0,12107.0,12120.0,12147.0,12106.0,12200.0,12135.0,12105.0,12085.0,11988.0,11944.0,11884.0,11835.0,11740.0,11598.0,11512.0,11452.0,11322.0,11293.0,11240.0,11212.0,11159.0,11029.0,10963.0,10968.0,10770.0,10659.0,10540.0,10467.0,10310.0,10223.0,10049.0,9842.9,9813.9,9621.9,9473.9,9395.9,9244.9,9000.9,8789.9,8624.9,8474.9,8294.9,8101.9,7906.9,7746.9,7622.9,7420.9,7235.9,7061.9,6830.9,6702.9,6545.9,6463.9,6346.9,6277.9,6124.9,6084.9,6100.9,6151.9,6248.9,6398.9,6554.9,6759.9,6948.9,7026.9,6820.9,6215.9,5498.9,4804.9,4267.9,3877.9,3541.9,3314.9,3053.9,2885.9,2707.9,2539.9,2393.9,2330.9,2250.9,2146.9,2045.9,1973.9,1936.9,1904.9,1836.9,1773.9,1730.9,1741.9,1768.9,1761.9,1793.9,1810.9,1839.9,1916.9,1977.9,2021.9,2126.9,2235.9,2384.9,2520.9,2645.9,2772.9,2933.9,3152.9,3360.9,3564.9,3778.9,3978.9,4294.9,4615.9,4935.9,5222.9,5427.9,5716.9,5896.9,6060.9,6065.9,6073.9,5972.9,5712.9,5344.9,4949.9,4414.9,3826.9,3251.9,2725.9,2230.9,1813.9,1466.9,1211.9,948.89,782.89,662.89,521.89,423.89,366.89,327.89,270.89,231.89,216.89,208.89,179.89,150.89,157.89,172.89,120.89,127.89,113.89,112.89,103.89,87.894,95.894,87.894,75.894,72.894,79.894,75.894,63.894,111.89,107.89,82.894,71.894,77.894,57.894,49.894,28.894,25.894,37.894,58.894,59.894,45.894,43.894,42.894,41.894,44.894,52.894,29.894,16.894,32.894,21.894,42.894,12.894,15.894,27.894,5.8938,14.894,13.894,7.8938,23.894,30.894,39.894,56.894,26.894,42.894,44.894,35.894,51.894,44.894,14.894,23.894,4.8938,37.894,16.894,21.894
3,36,55,30,27,45,39,87,0,79,10,-1,38.313,36.313,58.313,58.313,71.313,64.313,104.31,131.31,173.31,255.31,302.31,301.31,284.31,270.31,315.31,399.31,526.31,717.31,960.31,1358.3,1700.3,2048.3,2187.3,1971.3,1640.3,1224.3,958.31,780.31,651.31,556.31,512.31,422.31,391.31,389.31,377.31,450.31,488.31,558.31,687.31,814.31,1008.3,1283.3,1590.3,1922.3,2390.3,2977.3,3693.3,4645.3,5592.3,6805.3,7949.3,9023.3,9577.3,9657.3,9304.3,8831.3,8436.3,7992.3,7600.3,7064.3,6516.3,5910.3,5315.3,4873.3,4492.3,4249.3,4094.3,3985.3,3840.3,3695.3,3598.3,3567.3,3583.3,3699.3,3891.3,4111.3,4349.3,4656.3,4958.3,5238.3,5561.3,5990.3,6307.3,6662.3,6998.3,7447.3,7835.3,8192.3,8532.3,8899.3,9190.3,9527.3,9900.3,10199.0,10504.0,10791.0,11035.0,11312.0,11554.0,11743.0,11841.0,12002.0,12078.0,12162.0,12257.0,12324.0,12303.0,12410.0,12467.0,12444.0,12494.0,12496.0,12552.0,12594.0,12627.0,12664.0,12669.0,12746.0,12819.0,12870.0,12900.0,12977.0,13020.0,13084.0,13072.0,13020.0,13041.0,13026.0,13004.0,13104.0,13124.0,13065.0,13121.0,13046.0,13147.0,13314.0,13395.0,13489.0,13574.0,13724.0,13536.0,13342.0,13051.0,12708.0,12393.0,12156.0,11896.0,11684.0,11611.0,11377.0,11162.0,10932.0,10777.0,10653.0,10467.0,10219.0,10031.0,9801.3,9559.3,9355.3,9168.3,9022.3,8806.3,8622.3,8383.3,8255.3,8109.3,7903.3,7785.3,7680.3,7625.3,7618.3,7513.3,7525.3,7525.3,7638.3,7712.3,7966.3,8177.3,8496.3,8834.3,8933.3,8708.3,7897.3,6951.3,6021.3,5268.3,4734.3,4288.3,3948.3,3686.3,3396.3,3170.3,2990.3,2732.3,2599.3,2457.3,2341.3,2206.3,2123.3,2008.3,1901.3,1814.3,1687.3,1632.3,1585.3,1485.3,1401.3,1342.3,1320.3,1286.3,1222.3,1166.3,1108.3,1090.3,1111.3,1061.3,1007.3,985.31,981.31,973.31,928.31,910.31,920.31,923.31,909.31,919.31,899.31,941.31,954.31,937.31,986.31,974.31,969.31,975.31,956.31,926.31,882.31,863.31,784.31,704.31,662.31,599.31,490.31,441.31,375.31,336.31,315.31,256.31,260.31,204.31,191.31,194.31,171.31,153.31,156.31,149.31,143.31,124.31,107.31,121.31,99.313,93.313,105.31,126.31,104.31,112.31,99.313,117.31,104.31,125.31,115.31,82.313,79.313,73.313,54.313,68.313,60.313,69.313,63.313,42.313,56.313,39.313,40.313,57.313,26.313,-2.6865,27.313,49.313,21.313,50.313,56.313,29.313,31.313,38.313,51.313,41.313,38.313,27.313,57.313,38.313,30.313,64.313,6.3135,17.313,21.313,25.313,59.313,29.313,36.313,32.313,42.313,40.313,33.313,16.313,30.313,54.313,24.313,2.3135,13.313,-13.687,45.313
4,71,30,7,11,46,38,39,17,32,34,-1,54.592,77.592,63.592,79.592,107.59,182.59,347.59,632.59,1113.6,1690.6,2119.6,1956.6,1404.6,990.59,775.59,659.59,589.59,593.59,631.59,760.59,907.59,1042.6,1060.6,1000.6,835.59,639.59,487.59,399.59,358.59,322.59,311.59,302.59,282.59,272.59,311.59,335.59,414.59,506.59,632.59,811.59,1032.6,1265.6,1539.6,1919.6,2334.6,2908.6,3563.6,4424.6,5543.6,6683.6,7686.6,8518.6,8876.6,8780.6,8144.6,7314.6,6607.6,6086.6,5656.6,5304.6,5029.6,4595.6,4221.6,3953.6,3704.6,3541.6,3390.6,3348.6,3250.6,3250.6,3239.6,3252.6,3314.6,3499.6,3668.6,3874.6,4163.6,4507.6,4767.6,5132.6,5499.6,5922.6,6261.6,6629.6,7037.6,7424.6,7739.6,8115.6,8535.6,8878.6,9227.6,9550.6,9834.6,10153.0,10502.0,10671.0,11008.0,11171.0,11438.0,11604.0,11728.0,11879.0,11925.0,11942.0,12076.0,12106.0,12145.0,12095.0,12165.0,12236.0,12193.0,12310.0,12289.0,12388.0,12381.0,12375.0,12457.0,12582.0,12680.0,12666.0,12628.0,12718.0,12846.0,12880.0,12816.0,12846.0,12770.0,12819.0,12757.0,12680.0,12732.0,12777.0,12730.0,12759.0,12707.0,12625.0,12610.0,12704.0,12700.0,12632.0,12552.0,12460.0,12230.0,12036.0,11937.0,11821.0,11619.0,11483.0,11359.0,11214.0,11094.0,10999.0,10790.0,10575.0,10379.0,10299.0,10146.0,9910.6,9712.6,9573.6,9408.6,9205.6,8975.6,8686.6,8440.6,8103.6,7842.6,7480.6,7308.6,7093.6,6925.6,6767.6,6559.6,6421.6,6244.6,6146.6,6058.6,6000.6,5933.6,5958.6,5940.6,5867.6,5661.6,5262.6,4888.6,4483.6,4158.6,3838.6,3628.6,3451.6,3248.6,3098.6,2934.6,2781.6,2638.6,2456.6,2384.6,2286.6,2235.6,2092.6,2018.6,1913.6,1872.6,1832.6,1778.6,1688.6,1633.6,1601.6,1534.6,1557.6,1568.6,1556.6,1526.6,1528.6,1546.6,1571.6,1613.6,1652.6,1670.6,1748.6,1832.6,1894.6,1964.6,2022.6,2126.6,2270.6,2350.6,2465.6,2637.6,2746.6,2834.6,2923.6,3038.6,3068.6,3110.6,3093.6,2979.6,2900.6,2740.6,2460.6,2270.6,1972.6,1668.6,1389.6,1162.6,920.59,775.59,638.59,516.59,450.59,410.59,344.59,268.59,251.59,212.59,185.59,194.59,170.59,155.59,157.59,149.59,173.59,144.59,144.59,119.59,110.59,115.59,82.592,101.59,106.59,74.592,66.592,70.592,52.592,54.592,77.592,62.592,58.592,67.592,52.592,39.592,44.592,48.592,52.592,69.592,58.592,39.592,27.592,37.592,49.592,75.592,47.592,48.592,72.592,55.592,42.592,47.592,46.592,31.592,30.592,13.592,36.592,15.592,29.592,36.592,26.592,40.592,57.592,54.592,11.592,26.592,25.592,38.592,41.592,38.592,39.592,32.592,24.592,17.592,21.592,29.592,2.5923
5,59,16,13,1,6,37,82,58,24,4,-1,3.1851,50.185,38.185,38.185,49.185,113.19,202.19,329.19,664.19,1037.2,1279.2,1198.2,879.19,622.19,472.19,379.19,292.19,295.19,269.19,335.19,394.19,416.19,455.19,374.19,309.19,216.19,193.19,181.19,154.19,142.19,134.19,131.19,124.19,121.19,123.19,129.19,121.19,139.19,121.19,143.19,142.19,172.19,203.19,243.19,291.19,367.19,419.19,535.19,653.19,784.19,968.19,1154.2,1399.2,1667.2,1900.2,2187.2,2455.2,2695.2,2790.2,2732.2,2654.2,2465.2,2299.2,2179.2,2116.2,2136.2,2086.2,2052.2,2026.2,1981.2,1927.2,1866.2,1811.2,1855.2,1905.2,1996.2,2083.2,2162.2,2190.2,2259.2,2350.2,2413.2,2541.2,2612.2,2714.2,2877.2,2945.2,3045.2,3132.2,3250.2,3387.2,3446.2,3565.2,3753.2,3822.2,3890.2,4015.2,4145.2,4247.2,4321.2,4333.2,4394.2,4461.2,4560.2,4644.2,4627.2,4694.2,4780.2,4844.2,4881.2,4913.2,4945.2,5039.2,5144.2,5184.2,5293.2,5379.2,5395.2,5540.2,5631.2,5775.2,5814.2,5950.2,6053.2,6113.2,6241.2,6322.2,6383.2,6475.2,6608.2,6682.2,6799.2,6882.2,7000.2,7197.2,7383.2,7607.2,7782.2,8036.2,8177.2,8193.2,8011.2,7806.2,7607.2,7501.2,7415.2,7364.2,7227.2,7257.2,7182.2,7146.2,7166.2,7181.2,7215.2,7291.2,7399.2,7533.2,7535.2,7664.2,7820.2,8040.2,8135.2,8059.2,7615.2,7053.2,6509.2,6093.2,5754.2,5438.2,5188.2,5015.2,4814.2,4634.2,4530.2,4397.2,4327.2,4251.2,4200.2,4202.2,4155.2,4131.2,4035.2,3953.2,3704.2,3407.2,3172.2,2936.2,2722.2,2572.2,2428.2,2334.2,2186.2,2070.2,1946.2,1854.2,1785.2,1646.2,1580.2,1521.2,1449.2,1375.2,1295.2,1271.2,1194.2,1147.2,1111.2,1050.2,954.19,937.19,879.19,839.19,823.19,770.19,748.19,739.19,681.19,667.19,626.19,618.19,587.19,595.19,551.19,532.19,498.19,503.19,461.19,446.19,419.19,435.19,438.19,420.19,394.19,417.19,395.19,396.19,371.19,383.19,363.19,347.19,325.19,309.19,282.19,272.19,218.19,221.19,216.19,193.19,178.19,168.19,138.19,123.19,112.19,144.19,113.19,118.19,86.185,89.185,94.185,86.185,98.185,74.185,93.185,91.185,80.185,82.185,75.185,42.185,54.185,41.185,82.185,67.185,46.185,66.185,64.185,65.185,44.185,47.185,38.185,24.185,34.185,39.185,25.185,32.185,26.185,45.185,51.185,34.185,-1.8149,7.1851,10.185,12.185,34.185,35.185,24.185,44.185,15.185,29.185,26.185,37.185,11.185,17.185,35.185,16.185,12.185,10.185,38.185,22.185,34.185,23.185,34.185,5.1851,22.185,19.185,29.185,12.185,3.1851,10.185,41.185,22.185,6.1851,-5.8149,-2.8149
6,95,97,82,5,2,1,49,20,19,10,-1,73.566,63.566,54.566,88.566,126.57,254.57,537.57,1039.6,1907.6,3016.6,3812.6,3510.6,2566.6,1834.6,1514.6,1396.6,1475.6,1695.6,2156.6,2833.6,3544.6,4237.6,4443.6,4011.6,3187.6,2355.6,1733.6,1424.6,1121.6,906.57,734.57,558.57,460.57,369.57,317.57,287.57,261.57,224.57,221.57,231.57,263.57,294.57,332.57,381.57,476.57,573.57,718.57,930.57,1126.6,1405.6,1830.6,2460.6,3210.6,4179.6,5178.6,6193.6,7010.6,7291.6,7028.6,6247.6,5386.6,4551.6,3810.6,3303.6,2961.6,2667.6,2345.6,2075.6,1797.6,1564.6,1307.6,1129.6,1002.6,924.57,844.57,756.57,659.57,583.57,518.57,452.57,387.57,331.57,299.57,311.57,271.57,234.57,234.57,191.57,185.57,166.57,165.57,137.57,143.57,149.57,133.57,153.57,121.57,118.57,112.57,119.57,98.566,117.57,118.57,116.57,107.57,91.566,133.57,110.57,143.57,105.57,86.566,117.57,132.57,113.57,102.57,140.57,102.57,107.57,133.57,127.57,111.57,115.57,119.57,137.57,138.57,141.57,159.57,185.57,170.57,182.57,221.57,284.57,318.57,363.57,417.57,490.57,587.57,639.57,750.57,819.57,819.57,702.57,587.57,480.57,392.57,314.57,276.57,259.57,237.57,221.57,230.57,182.57,217.57,264.57,276.57,312.57,364.57,437.57,494.57,527.57,647.57,700.57,709.57,631.57,553.57,479.57,378.57,318.57,295.57,303.57,261.57,263.57,297.57,289.57,304.57,319.57,365.57,416.57,469.57,542.57,617.57,653.57,633.57,544.57,429.57,336.57,254.57,205.57,147.57,142.57,131.57,95.566,64.566,69.566,57.566,45.566,53.566,66.566,60.566,42.566,48.566,44.566,48.566,55.566,73.566,84.566,76.566,85.566,70.566,115.57,95.566,140.57,141.57,161.57,154.57,176.57,194.57,180.57,199.57,242.57,223.57,262.57,291.57,315.57,353.57,395.57,437.57,473.57,467.57,497.57,526.57,565.57,607.57,630.57,623.57,644.57,659.57,633.57,551.57,532.57,463.57,401.57,323.57,270.57,223.57,157.57,133.57,105.57,93.566,87.566,73.566,55.566,48.566,36.566,-2.4336,8.5664,24.566,25.566,43.566,46.566,22.566,45.566,24.566,34.566,36.566,55.566,15.566,25.566,20.566,35.566,43.566,52.566,55.566,14.566,0.56641,6.5664,11.566,15.566,10.566,40.566,16.566,29.566,6.5664,11.566,-13.434,3.5664,6.5664,17.566,2.5664,19.566,24.566,43.566,19.566,30.566,0.56641,24.566,12.566,19.566,26.566,34.566,40.566,48.566,16.566,35.566,28.566,12.566,3.5664,12.566,5.5664,20.566,23.566,22.566,24.566,41.566,4.5664,6.5664,40.566,25.566,19.566,-2.4336,7.5664,23.566
7,31,91,61,94,50,88,68,2,81,45,-1,75.415,102.42,94.415,125.42,149.42,121.42,111.42,121.42,163.42,213.42,247.42,254.42,274.42,348.42,469.42,617.42,906.42,1334.4,1829.4,2459.4,3194.4,3830.4,4059.4,3759.4,3039.4,2270.4,1723.4,1406.4,1192.4,1030.4,878.42,739.42,622.42,584.42,603.42,630.42,669.42,786.42,904.42,1075.4,1309.4,1622.4,2022.4,2472.4,3024.4,3717.4,4546.4,5719.4,7079.4,8595.4,10060.0,11539.0,12556.0,13193.0,13480.0,13486.0,13742.0,13528.0,13138.0,12164.0,11244.0,10086.0,9108.4,8449.4,7939.4,7625.4,7314.4,6970.4,6749.4,6516.4,6270.4,6169.4,6217.4,6296.4,6510.4,6922.4,7300.4,7635.4,8064.4,8517.4,8987.4,9398.4,9964.4,10484.0,11041.0,11542.0,12232.0,12791.0,13329.0,13916.0,14540.0,15132.0,15638.0,16178.0,16748.0,17443.0,18080.0,18681.0,19176.0,19660.0,20119.0,20648.0,21073.0,21459.0,21647.0,21750.0,21939.0,22065.0,22068.0,22007.0,21982.0,21939.0,21950.0,21845.0,21894.0,21913.0,21940.0,21968.0,22069.0,22131.0,22210.0,22191.0,22350.0,22350.0,22340.0,22410.0,22421.0,22431.0,22465.0,22434.0,22386.0,22336.0,22352.0,22359.0,22528.0,22556.0,22533.0,22747.0,22737.0,22767.0,22763.0,22471.0,22179.0,21955.0,21795.0,21587.0,21332.0,21103.0,20894.0,20658.0,20416.0,20105.0,19905.0,19616.0,19274.0,18851.0,18512.0,18048.0,17837.0,17519.0,17007.0,16628.0,16251.0,15856.0,15529.0,15176.0,14830.0,14456.0,14168.0,13979.0,13700.0,13438.0,13200.0,13054.0,12877.0,12796.0,12865.0,12880.0,13072.0,13189.0,13411.0,13416.0,13028.0,12124.0,10948.0,9794.4,8881.4,8179.4,7565.4,7099.4,6694.4,6181.4,5848.4,5558.4,5302.4,5032.4,4746.4,4520.4,4303.4,4128.4,3926.4,3775.4,3587.4,3479.4,3375.4,3241.4,3080.4,2993.4,2928.4,2893.4,2812.4,2750.4,2759.4,2714.4,2717.4,2726.4,2754.4,2756.4,2782.4,2828.4,2947.4,2946.4,3118.4,3173.4,3268.4,3412.4,3570.4,3745.4,3862.4,3973.4,4132.4,4274.4,4379.4,4437.4,4412.4,4390.4,4304.4,4104.4,3951.4,3657.4,3261.4,2845.4,2471.4,2104.4,1747.4,1437.4,1164.4,966.42,838.42,747.42,626.42,511.42,496.42,437.42,392.42,333.42,304.42,306.42,281.42,254.42,243.42,248.42,234.42,220.42,207.42,175.42,193.42,176.42,193.42,162.42,155.42,171.42,148.42,132.42,140.42,127.42,138.42,144.42,128.42,106.42,119.42,109.42,93.415,111.42,106.42,91.415,85.415,69.415,77.415,78.415,50.415,68.415,79.415,70.415,62.415,57.415,41.415,47.415,39.415,11.415,20.415,16.415,61.415,68.415,65.415,54.415,53.415,50.415,26.415,11.415,21.415,49.415,58.415,26.415,33.415,42.415,42.415,56.415,30.415,19.415,35.415,38.415
