,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,2.2227167312040814,2.2253095402344063,2.3404443131480557,2.342422878228744,1.3222213627979567,2.0000004342942646,2.411619874294392,1.9731283156148591,2.2878019537933034,2.2227167312040814,0.0668760559122298,0.8705072964191185,1.5713255987372183,1.4666763700991186,1.6662817374881365,1.7234373365943987,1.283107411708436,0.8448249690800589,0.6244780515059126,0.6069113681722581,0.8243992166422613,1.1391683182251433,1.474105976195275,1.6460058492256302,1.845352958087861,1.9022246985887357,1.6668806771093085,1.4418328105598794,1.253396973601563,1.2202763663476843,1.3411396186520284,1.5770944723032985,1.8457372231467741,1.9828051773662447,1.9336817825727906,1.8055513756528567,1.6990085100730186,1.6097057251569453,1.5477144167002297,1.5252923491503303,1.5366901417604395,1.5933942578656077,1.6800250194058046,1.61597213386526,1.5634466727196414,1.5787091039830745,1.6442951140032074,1.6793470267215096,1.5787587486364034,1.5988572320233865,1.7277074065889892,1.7353548065810946,1.3807736506622545,1.2001507241553246,1.1257013392193225,1.0922093403477746,1.1236262718305519,1.2270919127337463,1.3752568629544786,1.5375727151890128,1.7191746143433937,1.8783863924737978,1.712737505523845,1.2455274730554904
1,1.8195445935633126,1.3802130512681774,0.7781584885646906,2.414973515007125,2.2227167312040814,2.526339406644135,2.1105900469615078,2.096910360443503,2.2095152826255617,1.9344989562368577,-0.0042449157315217435,0.452665388250441,1.0096633166793794,0.8772734169756197,0.872767934706479,0.8528844148364572,0.6236523767271076,0.5618166643189575,0.8166102382945377,1.15827502120396,1.563794629309662,1.9183873814529053,2.1585638092812838,2.0407635555282324,1.827255729843556,1.6577577455275216,1.5099740650607876,1.4777591988339296,1.523127524749955,1.6414717969048067,1.7725155798418257,1.9366884639424315,2.119168207503763,2.2196720922481226,2.196158031464528,2.1317579540998635,2.085160068058862,2.059866598781991,2.048636376715427,2.051590199348049,2.057273337330385,2.069199639877708,2.0883609182222465,2.0803983382368267,2.0759728963132695,2.0793745846879217,2.093048288275381,2.0889274966771327,2.0032641647867746,1.9634829274391936,1.9833680990657465,1.9583779902492249,1.769134259966188,1.6589403970385053,1.568535337513072,1.4842775307512603,1.4214904032486686,1.3759457375266215,1.3826191110365265,1.427806788664766,1.5090783564185275,1.6194526580568558,1.4561549086279024,1.0898027047326435
2,1.397941745846491,1.9138143820108107,1.944483165666345,2.252853273602441,2.2148441128613254,2.4712918577800225,1.79239238997266,2.086360186653686,2.3010302128111677,2.472756595544286,-0.08316368972990112,0.1081092941269947,0.4681158419641839,0.730601954901512,1.2976678809036204,1.3819587723246403,0.9820434703161098,0.7361254817222693,0.8212885715525152,1.1499741078821841,1.5427437038809464,1.8976368032525406,2.1421080848264875,2.0446681744607944,1.9098417209889833,1.825420275201861,1.643308874886964,1.539650176159218,1.5279618309997844,1.6086269293589497,1.7207663397544413,1.8614234833390702,2.022639074556706,2.12365600112258,2.111598860761534,2.058046610355292,2.0227723435386453,2.0052953650590175,2.0027854438035755,2.008898540257634,2.0131326974045667,2.0222637782731985,2.03243111692062,2.032753433030912,2.0340001534220695,2.0392955148087863,2.059134464965632,2.056384274989675,1.9726845546569862,1.9455199555526523,1.9882947624724308,1.9695188819921843,1.750545163046742,1.6336478595725958,1.5633042464512443,1.517012373059814,1.5236047128458794,1.5934164096631327,1.7147384302287914,1.8584756380795426,2.0274927178674385,2.169860786133174,2.0120569022574295,1.5721754766926
3,2.426511424021654,1.845098660434502,2.220108349663158,2.4683474781313435,1.959041869567515,2.227886961592581,2.444044952139085,2.357935037480448,1.7323945640712644,2.403120692833682,0.26823464373237194,1.1134742837591836,1.8179954848235707,1.6275409730666788,1.4294955021642206,1.366941310562471,0.9481781485347603,0.663459059968176,0.6799484955543998,0.9021715694785146,1.269989783631664,1.6141527259958819,1.8968426374682394,1.885589805353436,1.8826901416251702,1.8839400889946791,1.6746753245646295,1.5040370310472724,1.4122717801185525,1.46414811800656,1.602787909950165,1.8128071085356379,2.043714941744306,2.158794862249323,2.1157550305915582,2.0091381648588476,1.9272630595397384,1.8656059176924373,1.82698413991569,1.8159744529188278,1.8192044829336358,1.8537150398544364,1.9091231236065933,1.8727064191238714,1.8483354998675374,1.8766974941223666,1.9524183465120883,1.98431318864044,1.8066011710350076,1.6883020362849255,1.665203437867487,1.623698173979365,1.4854057623136252,1.4081964205831952,1.348903633657515,1.3215245575327774,1.357269562368909,1.453345355178079,1.5950561931483542,1.7561904299037039,1.9343373284058831,2.087213696511641,1.9263292392071738,1.470808730148019
4,2.0086005975406125,2.096910360443503,2.086360186653686,1.698970872924114,2.3324386619129918,2.252853273602441,2.060698218000823,1.7558756175919668,2.1903319783601893,1.9190786156221225,0.0012027762832157092,0.6467956887784694,1.2863314479988017,1.2336331161832303,1.5180148726051523,1.5879402089985053,1.1801478666219671,0.8634398460725181,0.8876660525929123,1.206072625912485,1.617644311698929,1.972556581000296,2.1885725631663915,2.0705603072747225,1.9455166732793685,1.8741749779803887,1.6747763547513927,1.5391066405870122,1.4998716643542918,1.5611781340417414,1.6443640669387827,1.7368141272372815,1.8304781030378885,1.9044040900923191,1.9215049180486752,1.9091641673767528,1.903672817031378,1.9068615156667512,1.9153739772983713,1.9255377765769726,1.9334422363175665,1.9451193350032097,1.9609625091880614,1.9429967871972664,1.9279659543295322,1.9196015464005016,1.9166106172464796,1.9007244323975359,1.8339335714214438,1.8163657136164897,1.8592750314756592,1.8421749360401396,1.61435682283169,1.4847661588229657,1.4003612424887864,1.3203076446711421,1.267291436328231,1.2353120874378793,1.26302265318316,1.3314090739923556,1.4480324606301522,1.570621930708511,1.396863362095663,0.9997893160812957
5,2.082785729237361,1.8692323066150147,1.7634287423458814,2.178977234905314,1.9731283156148591,1.7481888025313685,2.152288650224133,2.2810335946269777,4.342727686266485e-05,2.4456043589346743,-0.039163104376537985,0.6778957780573135,1.3746585458843987,1.2379565572705455,1.3187886410569614,1.3416870476352243,0.9172463609744587,0.576633085801842,0.5533934618715868,0.7929796902405353,1.1777413347282104,1.524678635373499,1.7814137867843867,1.705531024745636,1.5657388379978456,1.5045039373926563,1.3163708865209356,1.1797652476709497,1.1401758577780756,1.2213472843831175,1.357822449235939,1.5506942050794887,1.7704354290078705,1.8976386356738648,1.8721005007036549,1.7733531529843942,1.690740232000499,1.630259345563833,1.5865509244220042,1.5647342995319913,1.5566976093869818,1.576480716786915,1.619907912347039,1.5833850761960924,1.571946677764251,1.619275292513221,1.732876844718386,1.7827503595879142,1.538164295389694,1.3486312726784424,1.2631964237412994,1.191481754942568,1.1388109200404988,1.0952309738536703,1.0789918040866973,1.117473477314802,1.226224299331382,1.3908250483512872,1.5825493037035043,1.7684637072378961,1.961223757721289,2.1192232169595413,1.9631190341529865,1.4946220441094429
6,2.3443924701984065,4.342727686266485e-05,2.365488172086757,2.0334241576112837,2.4183014570809664,2.2174842074226033,2.4487064744582487,2.369216043006036,2.365488172086757,2.336459933984189,0.2419032656289251,1.0293743069857677,1.7172357136232956,1.506055171664735,1.0031070932158932,0.6131614933777063,0.5370379216961021,0.584429231159971,0.883572485563046,1.292760239708449,1.7107752220513206,2.0644733390192367,2.266490643433425,2.1541401332035894,2.104419162127632,2.062108326241481,1.8406983476028687,1.6716735205559705,1.5898204474315074,1.628958418987441,1.7174549662491372,1.823229190144485,1.9494213983324582,2.0360434541186945,2.037825148658262,2.002912003960112,1.9780667908748413,1.9669333830122067,1.96701773226856,1.9699969127638306,1.978077449200275,2.000699085448092,2.036536145491338,2.0036203471977063,1.9802629611583291,1.9956853475962768,2.0513844702602793,2.0757540838440525,1.9360851008513102,1.8854767526305725,1.9456791160371931,1.9389436391352355,1.664852804739416,1.521522935250881,1.4376676057084665,1.385619975402858,1.3869167098452442,1.4455486805972653,1.5625081735451378,1.7010764275316732,1.8715209805446247,2.0185622290207985,1.8606779211012074,1.409909464621726
7,0.7781584885646906,4.342727686266485e-05,0.9542473349067602,0.3010517098452264,0.3010517098452264,1.2552749178437257,0.47713573096112327,0.47713573096112327,0.6020708485542952,0.6020708485542952,-0.8646065321022798,-0.648693387535214,-0.41886229873246245,-0.5250639091758985,-0.5699824885147264,-0.6889528835784948,-0.5633921509910889,-0.67470263336176,-0.34406480884525487,-0.3549578227207157,-0.1755812626037188,0.04292579914215412,0.3518864535717234,0.5149371592156331,0.4657148903571108,0.4251862978023848,0.29656281922833194,0.17886188715687495,0.09373678456233926,0.13469760879753523,0.19686674724923914,0.2747349848727382,0.3178684154985001,0.37400250302505994,0.40166471367581613,0.44430508629560306,0.47587448931943677,0.5073745542548043,0.5418952819986425,0.5607114571977583,0.6100920865119522,0.6330676424369758,0.6533604703928146,0.6709443690411104,0.6840430306071345,0.7018528164415866,0.6895101214438593,0.6621783859893404,0.6326124901398693,0.584180401486382,0.5373068711254957,0.49716010415816814,0.41935535777542776,0.3864751842297676,0.29931113547228344,0.184066505691661,0.13880776521771448,0.02787940920720745,-0.027006151540191245,-0.05705158079646074,-0.02709859297515743,0.02017614312542936,-0.0008302956454347322,-0.38835102748299954
8,2.117271627178143,1.4313653726540898,2.2624513270497535,2.117271627178143,1.9493904946159666,2.396199521511156,2.1583627936885352,2.1613683017483076,1.6434536635179793,2.396199521511156,0.04544425130289606,0.7291323784474173,1.418954451783509,1.2341062471571556,1.0201167159508853,0.9313374991761197,0.6071045867297008,0.4795801084523364,0.6205177608271764,0.9332780202053803,1.3093057446839775,1.6639498746486492,1.9538648307655513,1.9423839479611302,1.9474358459707446,1.940189811167342,1.7257927020469046,1.558029404641593,1.466745565961102,1.4947726524651617,1.583313285613762,1.7126252929180936,1.8745133207849491,1.9800947684484582,1.9750659892518092,1.9216523200435662,1.884216107250324,1.871353592583841,1.8705663938824153,1.880642698069674,1.8952001848663476,1.9174237543677488,1.948322152220464,1.9383350607331433,1.935929095712405,1.9474995636513197,1.9817314980125509,1.9874089779717243,1.8653789999609887,1.7841708833447403,1.7528427745186415,1.7088068625511559,1.5976853154842137,1.522389019386828,1.4637999514516165,1.4207383142938086,1.4295978008383676,1.4951014922251706,1.6199912660136222,1.7666490172701468,1.9371805894062168,2.0824865255583833,1.9240367372583087,1.4788203610118988
9,1.4313653726540898,0.9542473349067602,1.6901969663428784,2.2624513270497535,2.1461283458884717,1.6232503244311502,1.9912265188499034,1.9956356332786231,2.1583627936885352,1.9138143820108107,-0.3560245108823157,-0.0062434944047231235,0.3698155367120209,0.28284105507211793,0.4031891789076665,0.4038808718678634,0.22528343009444343,0.25927524755698,0.5541134569863742,0.9454620197839045,1.3523774243364473,1.7089596802102625,1.942747461022621,1.812677882936973,1.6218452170808708,1.5162942526026724,1.3289861045852291,1.2196919078338297,1.2113635286071256,1.315440616848481,1.463755166923075,1.6522892202272814,1.8705605430071048,1.9917506051670402,1.9594139621262137,1.8609691217798665,1.7801979787995217,1.7163659394755695,1.668486246386018,1.6398625157668467,1.6217034182684191,1.619907912347039,1.6336714155678946,1.5975207750941693,1.5733717977893635,1.5878055942469553,1.6446692984124824,1.669863047465744,1.533485229375009,1.518673152000813,1.6230986399156584,1.6197932749275192,1.2772140825464977,1.0985548968791095,1.0020479291157982,0.9408152086508014,0.9310423630548607,0.9660337325753879,1.0689436689172633,1.197301697871606,1.3635386512568939,1.520331972678026,1.329508388329741,0.86379259591294
